# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 209:         4.518       52.465       0.00  IJMOND
# 210:         4.430       52.171      -0.20  VALKENBURG
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 235:         4.781       52.928       1.20  DE KOOY
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 242:         4.921       53.241      10.80  VLIELAND
# 248:         5.174       52.634       0.80  WIJDENES
# 249:         4.979       52.644      -2.40  BERKHOUT
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 260:         5.180       52.100       1.90  DE BILT
# 265:         5.274       52.130      13.90  SOESTERBERG
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 273:         5.888       52.703      -3.30  MARKNESSE
# 275:         5.873       52.056      48.20  DEELEN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 278:         6.259       52.435       3.60  HEINO
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 280:         6.585       53.125       5.20  EELDE
# 283:         6.657       52.069      29.10  HUPSEL
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 290:         6.891       52.274      34.80  TWENTHE
# 308:         3.379       51.381       0.00  CADZAND
# 310:         3.596       51.442       8.00  VLISSINGEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 315:         3.998       51.447       0.00  HANSWEERT
# 316:         3.694       51.657       0.00  SCHAAR
# 319:         3.861       51.226       1.70  WESTDORPE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 324:         4.006       51.596       0.00  STAVENISSE
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 331:         4.193       51.480       0.00  THOLEN
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 348:         4.926       51.970      -0.70  CABAUW
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 356:         5.146       51.859       0.70  HERWIJNEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 375:         5.707       51.659      22.00  VOLKEL
# 377:         5.763       51.198      30.00  ELL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 391:         6.197       51.498      19.50  ARCEN
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# TG       = Etmaalgemiddelde temperatuur (in 0.1 graden Celsius); 
# RH       = Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# UG       = Etmaalgemiddelde relatieve vochtigheid (in procenten); 
# EV24     = Referentiegewasverdamping (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   TG,   RH,   UG, EV24
# 
  279,20170408,   91,    0,   86,   10
  279,20170409,  117,    0,   67,   32
  279,20170410,   90,   -1,   74,   13
  279,20170411,   91,   -1,   71,   14
  279,20170412,   90,   59,   86,    7
  279,20170413,   81,    0,   80,   18
  279,20170414,   77,   -1,   80,    8
  279,20170415,   86,   24,   78,   21
  279,20170416,   71,   26,   79,   17
  279,20170417,   55,   31,   80,   22
  279,20170418,   42,   -1,   74,   20
  279,20170419,   30,    0,   68,   18
  279,20170420,   59,    0,   68,   28
  279,20170421,  102,    6,   79,   15
  279,20170422,   67,    5,   74,   19
  279,20170423,   60,   -1,   71,   19
  279,20170424,   79,   57,   83,   12
  279,20170425,   54,   28,   81,   22
  279,20170426,   49,   -1,   79,   22
  279,20170427,   57,   -1,   75,   19
  279,20170428,   69,    6,   78,   18
  279,20170429,   75,   -1,   68,   26
  279,20170430,  109,    0,   55,   34
  279,20170501,  103,   -1,   74,   13
  279,20170502,   98,   21,   84,   11
  279,20170503,  112,    2,   80,   19
  279,20170504,   87,   13,   80,   13
  279,20170505,   80,    3,   88,    7
  279,20170506,  111,    0,   81,   25
  279,20170507,  119,    0,   79,   25
  279,20170508,   86,   -1,   73,   23
  279,20170509,   74,    0,   66,   20
  279,20170510,   87,    0,   67,   22
  279,20170511,  148,    7,   58,   41
  279,20170512,  157,   85,   81,   22
  279,20170513,  156,   11,   82,   26
  279,20170514,  140,   41,   78,   26
  279,20170515,  154,   -1,   61,   44
  279,20170516,  202,   -1,   62,   26
  279,20170517,  230,    0,   55,   48
  279,20170518,  168,    2,   79,   16
  279,20170519,  137,   23,   84,   14
  279,20170520,  130,   40,   76,   36
  279,20170521,  142,    0,   67,   37
  279,20170522,  178,    0,   57,   46
  279,20170523,  164,    0,   63,   37
  279,20170524,  147,    0,   73,   25
  279,20170525,  158,    0,   74,   46
  279,20170526,  183,    0,   69,   50
  279,20170527,  229,    0,   58,   56
  279,20170528,  197,   33,   70,   48
  279,20170529,  204,    0,   76,   42
  279,20170530,  185,    0,   79,   23
  279,20170531,  159,    0,   71,   39
  279,20170601,  152,    0,   60,   50
  279,20170602,  193,   -1,   57,   47
  279,20170603,  189,  186,   71,   33
  279,20170604,  156,   -1,   71,   37
  279,20170605,  159,   -1,   62,   37
  279,20170606,  150,   27,   69,   25
  279,20170607,  129,  102,   80,   12
  279,20170608,  159,   -1,   76,   25
  279,20170609,  154,  119,   83,   21
  279,20170610,  168,    0,   74,   35
  279,20170611,  203,   -1,   67,   41
  279,20170612,  159,    1,   72,   20
  279,20170613,  152,    0,   72,   32
  279,20170614,  166,    0,   70,   50
  279,20170615,  198,   -1,   69,   43
  279,20170616,  159,   -1,   72,   23
  279,20170617,  168,    2,   82,   17
  279,20170618,  200,    0,   74,   53
  279,20170619,  233,    0,   67,   58
  279,20170620,  189,    0,   73,   46
  279,20170621,  183,    0,   68,   49
  279,20170622,  222,    8,   69,   41
  279,20170623,  187,    2,   74,   31
  279,20170624,  172,   38,   90,   11
  279,20170625,  167,  132,   88,   17
  279,20170626,  154,   -1,   75,   37
  279,20170627,  155,   19,   77,   36
  279,20170628,  174,  282,   93,   11
  279,20170629,  168,   42,   92,   18
  279,20170630,  165,   87,   88,   20
  279,20170701,  162,   43,   88,   22
  279,20170702,  154,    3,   81,   28
  279,20170703,  158,    1,   79,   30
  279,20170704,  161,    0,   71,   45
  279,20170705,  173,    0,   77,   34
  279,20170706,  194,    1,   74,   48
  279,20170707,  211,    4,   79,   40
  279,20170708,  173,   -1,   85,   19
  279,20170709,  166,    0,   72,   48
  279,20170710,  185,  166,   81,   31
  279,20170711,  177,    6,   84,   22
  279,20170712,  146,  140,   85,   16
  279,20170713,  149,    0,   73,   33
  279,20170714,  149,   74,   84,   24
  279,20170715,  172,    1,   77,   37
  279,20170716,  179,   -1,   88,   14
  279,20170717,  166,    0,   76,   43
  279,20170718,  175,    0,   75,   46
  279,20170719,  223,   -1,   71,   39
  279,20170720,  195,  217,   87,   27
  279,20170721,  172,    0,   74,   46
  279,20170722,  204,   59,   76,   40
  279,20170723,  163,  245,   90,   31
  279,20170724,  152,   42,   91,   22
  279,20170725,  165,   12,   91,   15
  279,20170726,  189,   -1,   80,   41
  279,20170727,  176,    6,   81,   25
  279,20170728,  165,  100,   82,   27
  279,20170729,  174,  124,   88,   15
  279,20170730,  180,  121,   85,   28
  279,20170731,  173,    0,   78,   33
  279,20170801,  175,    0,   83,   22
  279,20170802,  178,    7,   78,   27
  279,20170803,  189,   32,   75,   30
  279,20170804,  175,   -1,   75,   30
  279,20170805,  160,    0,   78,   27
  279,20170806,  156,    0,   77,   33
  279,20170807,  165,    0,   75,   40
  279,20170808,  173,   26,   83,   19
  279,20170809,  159,    0,   82,   33
  279,20170810,  159,   -1,   82,   29
  279,20170811,  154,   29,   87,   14
  279,20170812,  161,   39,   89,   16
  279,20170813,  153,  122,   81,   30
  279,20170814,  174,    0,   76,   40
  279,20170815,  191,   -1,   85,   20
  279,20170816,  177,    0,   77,   35
  279,20170817,  167,   11,   93,   10
  279,20170818,  165,   24,   89,   17
  279,20170819,  150,   78,   81,   28
  279,20170820,  141,  119,   87,   18
  279,20170821,  149,    0,   82,   33
  279,20170822,  153,    0,   80,   31
  279,20170823,  172,   -1,   76,   34
  279,20170824,  182,    0,   81,   28
  279,20170825,  168,    0,   79,   30
  279,20170826,  173,   -1,   81,   31
  279,20170827,  169,    0,   80,   33
  279,20170828,  178,    0,   79,   31
  279,20170829,  201,   19,   80,   34
  279,20170830,  186,  179,   92,   16
  279,20170831,  141,   10,   87,   17
  279,20170901,  131,    0,   82,   22
  279,20170902,  128,    0,   84,   27
  279,20170903,  132,    0,   83,   27
  279,20170904,  149,    0,   79,   28
  279,20170905,  177,    9,   89,   16
  279,20170906,  151,   77,   90,   14
  279,20170907,  151,    4,   82,   15
  279,20170908,  143,  314,   96,    5
  279,20170909,  133,   92,   91,   15
  279,20170910,  138,    1,   80,   26
  279,20170911,  145,   37,   80,   22
  279,20170912,  136,   94,   84,   21
  279,20170913,  134,  109,   81,   17
  279,20170914,  115,  101,   91,   12
  279,20170915,  118,    0,   84,   22
  279,20170916,  110,   51,   93,   11
  279,20170917,  108,   22,   90,   18
  279,20170918,  108,  183,   95,   10
  279,20170919,  114,   -1,   92,   17
  279,20170920,  127,    0,   87,   14
  279,20170921,  134,    0,   84,   22
  279,20170922,  132,   -1,   87,   18
  279,20170923,  118,    0,   82,   24
  279,20170924,  134,    0,   86,   22
  279,20170925,  140,   -1,   94,    9
  279,20170926,  131,    0,   92,    8
  279,20170927,  138,    0,   90,   15
  279,20170928,  140,    8,   95,    8
  279,20170929,  169,   83,   89,   16
  279,20170930,  130,  114,   97,    3
  279,20171001,  135,   -1,   80,   18
  279,20171002,  147,   11,   82,   11
  279,20171003,  129,    9,   81,   17
  279,20171004,  123,    8,   79,    8
  279,20171005,  119,  154,   86,   11
  279,20171006,  108,   40,   89,   10
  279,20171007,  115,   81,   93,    3
  279,20171008,  106,    1,   86,   10
  279,20171009,  108,   17,   94,    6
  279,20171010,  138,    4,   92,    5
  279,20171011,  144,   17,   85,    4
  279,20171012,  124,    9,   80,   10
  279,20171013,  143,    0,   87,   13
  279,20171014,  151,    0,   90,   10
  279,20171015,  157,    0,   85,   17
  279,20171016,  176,   -1,   83,   15
  279,20171017,  130,    0,   86,    7
  279,20171018,  126,    0,   91,   12
  280,20161201,   83,    8,   89,    2
  280,20161202,   45,    5,   88,    4
  280,20161203,    2,    0,   92,    4
  280,20161204,  -33,    0,   97,    4
  280,20161205,  -44,    0,   92,    4
  280,20161206,  -28,    0,   89,    4
  280,20161207,   49,   -1,   85,    1
  280,20161208,   77,   14,   81,    2
  280,20161209,   95,    4,   96,    1
  280,20161210,   82,   84,   96,    1
  280,20161211,   74,  101,   91,    2
  280,20161212,   70,    1,   95,    2
  280,20161213,   58,    4,   97,    1
  280,20161214,   77,   15,   98,    1
  280,20161215,   64,    0,   95,    1
  280,20161216,   41,    0,   91,    3
  280,20161217,   54,    1,   94,    1
  280,20161218,   58,    0,   96,    2
  280,20161219,   49,    0,   92,    2
  280,20161220,    8,    0,   94,    1
  280,20161221,   36,   22,   91,    2
  280,20161222,   56,    3,   95,    1
  280,20161223,   57,   17,   92,    1
  280,20161224,   72,    0,   83,    2
  280,20161225,   98,    7,   89,    1
  280,20161226,   77,   61,   77,    4
  280,20161227,   66,    0,   83,    3
  280,20161228,   41,    0,   89,    1
  280,20161229,    4,    0,   94,    3
  280,20161230,  -13,    0,   96,    1
  280,20161231,   34,    0,   98,    1
  280,20170101,   24,   14,   97,    1
  280,20170102,   26,    4,   86,    2
  280,20170103,   52,   10,   89,    1
  280,20170104,   43,   40,   76,    2
  280,20170105,  -19,   -1,   80,    4
  280,20170106,  -40,    0,   76,    3
  280,20170107,    0,   21,   96,    1
  280,20170108,   23,    0,   97,    2
  280,20170109,   37,   17,   95,    2
  280,20170110,   49,   33,   94,    4
  280,20170111,   63,   62,   82,    3
  280,20170112,   43,   85,   83,    3
  280,20170113,   27,  135,   86,    4
  280,20170114,   18,   27,   84,    3
  280,20170115,    0,   25,   91,    5
  280,20170116,  -36,    0,   92,    6
  280,20170117,  -60,   -1,   96,    2
  280,20170118,  -41,    0,   95,    2
  280,20170119,  -26,    0,   91,    3
  280,20170120,  -15,    0,   92,    2
  280,20170121,   12,    0,   94,    3
  280,20170122,  -25,    0,   90,    6
  280,20170123,   -3,   -1,   94,    3
  280,20170124,    6,    0,   97,    1
  280,20170125,  -12,    0,   89,    2
  280,20170126,  -14,    0,   85,    6
  280,20170127,   -4,    0,   79,    4
  280,20170128,   50,    0,   65,    5
  280,20170129,   45,   13,   90,    2
  280,20170130,   31,   92,   94,    1
  280,20170131,   28,   -1,   91,    1
  280,20170201,   24,    7,   87,    3
  280,20170202,   74,    1,   88,    7
  280,20170203,   77,    8,   93,    3
  280,20170204,   59,   17,   89,    6
  280,20170205,   48,   65,   93,    2
  280,20170206,   31,   -1,   94,    1
  280,20170207,    0,   -1,   79,    2
  280,20170208,  -12,   -1,   78,    2
  280,20170209,  -28,    0,   78,    1
  280,20170210,  -25,   -1,   79,    1
  280,20170211,   -7,   -1,   80,    3
  280,20170212,   -4,    0,   74,    7
  280,20170213,    6,    0,   73,    8
  280,20170214,    6,    0,   74,    9
  280,20170215,   51,    0,   75,   10
  280,20170216,   58,    4,   95,    2
  280,20170217,   60,   13,   95,    3
  280,20170218,   41,    0,   93,    5
  280,20170219,   62,   13,   92,    4
  280,20170220,   87,   35,   95,    2
  280,20170221,   77,    8,   83,   10
  280,20170222,   82,   81,   87,    4
  280,20170223,   67,  190,   89,    3
  280,20170224,   30,    1,   78,   10
  280,20170225,   42,   28,   88,    3
  280,20170226,   82,   23,   92,    3
  280,20170227,   89,   83,   80,    3
  280,20170228,   39,   39,   87,    6
  280,20170301,   48,    6,   85,   10
  280,20170302,   47,  123,   91,    4
  280,20170303,   57,    6,   81,    8
  280,20170304,   85,   11,   81,    7
  280,20170305,   72,   72,   82,   12
  280,20170306,   64,    2,   89,    7
  280,20170307,   39,   -1,   91,    3
  280,20170308,   53,   20,   94,    3
  280,20170309,   64,    9,   93,    5
  280,20170310,   62,    0,   78,   16
  280,20170311,   77,    0,   71,   15
  280,20170312,   69,    0,   72,   15
  280,20170313,   57,    0,   85,   15
  280,20170314,   87,    0,   87,   15
  280,20170315,   76,    0,   78,   17
  280,20170316,   86,    0,   80,   19
  280,20170317,   72,  113,   80,   11
  280,20170318,   71,   48,   85,    9
  280,20170319,   98,   68,   92,    3
  280,20170320,   98,  117,   95,    4
  280,20170321,   61,   -1,   76,   16
  280,20170322,   68,    0,   60,   22
  280,20170323,   67,    0,   72,   20
  280,20170324,   67,    0,   71,   21
  280,20170325,   58,    0,   73,   21
  280,20170326,   57,    0,   91,    9
  280,20170327,   85,    0,   80,   24
  280,20170328,  103,    0,   72,   25
  280,20170329,  107,   28,   93,    3
  280,20170330,  150,   -1,   73,   20
  280,20170331,  148,   -1,   70,   22
  280,20170401,  107,   77,   88,   10
  280,20170402,   96,    0,   89,   20
  280,20170403,   90,    0,   76,   21
  280,20170404,   96,    0,   72,   23
  280,20170405,   85,    0,   78,   20
  280,20170406,   76,    1,   78,   15
  280,20170407,  100,    0,   86,   19
  280,20170408,   92,    0,   87,   11
  280,20170409,  120,    0,   68,   32
  280,20170410,   86,    5,   77,   12
  280,20170411,   85,    1,   77,   10
  280,20170412,   85,   70,   89,    6
  280,20170413,   74,   -1,   79,   19
  280,20170414,   74,    2,   82,   10
  280,20170415,   83,   55,   78,   22
  280,20170416,   70,   10,   79,   21
  280,20170417,   48,   44,   81,   19
  280,20170418,   45,    2,   73,   17
  280,20170419,   33,    0,   68,   17
  280,20170420,   57,    0,   74,   25
  280,20170421,  102,    6,   83,   13
  280,20170422,   65,    3,   74,   20
  280,20170423,   60,    8,   73,   24
  280,20170424,   74,   65,   85,   11
  280,20170425,   42,   29,   85,   23
  280,20170426,   42,   11,   79,   21
  280,20170427,   54,    1,   78,   21
  280,20170428,   67,   -1,   79,   19
  280,20170429,   62,    0,   72,   32
  280,20170430,  109,    0,   54,   36
  280,20170501,  107,   -1,   71,   21
  280,20170502,  103,   10,   78,   14
  280,20170503,  108,    9,   81,   16
  280,20170504,   87,   45,   78,   12
  280,20170505,   84,    6,   85,    7
  280,20170506,  110,    0,   83,   23
  280,20170507,  113,    0,   81,   32
  280,20170508,   87,    0,   75,   25
  280,20170509,   76,    0,   70,   23
  280,20170510,   88,    0,   75,   25
  280,20170511,  138,    3,   64,   42
  280,20170512,  157,   59,   83,   19
  280,20170513,  148,   22,   88,   24
  280,20170514,  137,   16,   80,   29
  280,20170515,  149,   -1,   68,   40
  280,20170516,  194,   -1,   67,   22
  280,20170517,  222,    0,   60,   38
  280,20170518,  157,    2,   83,   16
  280,20170519,  133,    9,   86,   16
  280,20170520,  128,   20,   77,   31
  280,20170521,  133,    0,   75,   32
  280,20170522,  176,    0,   59,   46
  280,20170523,  152,    0,   71,   36
  280,20170524,  135,    0,   80,   25
  280,20170525,  149,    0,   78,   44
  280,20170526,  166,    0,   80,   46
  280,20170527,  224,    0,   60,   53
  280,20170528,  187,   45,   74,   49
  280,20170529,  181,    4,   82,   40
  280,20170530,  176,    6,   86,   22
  280,20170531,  146,    0,   74,   45
  280,20170601,  137,    0,   69,   47
  280,20170602,  183,    0,   62,   42
  280,20170603,  186,   -1,   71,   27
  280,20170604,  152,    0,   71,   34
  280,20170605,  165,    0,   60,   32
  280,20170606,  151,   61,   70,   26
  280,20170607,  125,  115,   85,   11
  280,20170608,  154,    5,   81,   16
  280,20170609,  145,  111,   88,   18
  280,20170610,  171,    0,   74,   33
  280,20170611,  204,    3,   67,   47
  280,20170612,  154,   -1,   76,   17
  280,20170613,  147,    0,   74,   29
  280,20170614,  165,    0,   71,   43
  280,20170615,  195,    0,   71,   41
  280,20170616,  154,   -1,   75,   29
  280,20170617,  166,    0,   82,   21
  280,20170618,  197,    0,   74,   53
  280,20170619,  230,    0,   67,   48
  280,20170620,  170,    0,   77,   37
  280,20170621,  175,    0,   70,   49
  280,20170622,  218,    4,   72,   37
  280,20170623,  177,   26,   79,   26
  280,20170624,  176,   52,   87,   17
  280,20170625,  159,   99,   86,   19
  280,20170626,  146,    0,   75,   39
  280,20170627,  153,   12,   75,   35
  280,20170628,  171,  198,   94,   13
  280,20170629,  172,   76,   92,   15
  280,20170630,  161,  114,   91,   16
  280,20170701,  159,   21,   89,   26
  280,20170702,  149,    6,   82,   27
  280,20170703,  155,    8,   80,   28
  280,20170704,  151,    0,   75,   36
  280,20170705,  159,   -1,   82,   28
  280,20170706,  184,   -1,   77,   43
  280,20170707,  201,    0,   82,   34
  280,20170708,  166,   44,   88,   24
  280,20170709,  161,    0,   73,   46
  280,20170710,  185,  367,   81,   35
  280,20170711,  177,   94,   84,   28
  280,20170712,  146,   60,   84,   20
  280,20170713,  145,    0,   75,   33
  280,20170714,  149,  146,   85,   22
  280,20170715,  169,    6,   79,   32
  280,20170716,  176,   10,   90,   12
  280,20170717,  159,    0,   78,   42
  280,20170718,  170,    0,   79,   45
  280,20170719,  212,   44,   79,   39
  280,20170720,  193,  212,   90,   22
  280,20170721,  174,    0,   74,   39
  280,20170722,  196,  106,   79,   33
  280,20170723,  166,   97,   87,   25
  280,20170724,  152,  135,   90,   17
  280,20170725,  166,   69,   91,   17
  280,20170726,  187,   -1,   78,   39
  280,20170727,  170,   30,   84,   24
  280,20170728,  170,   19,   79,   33
  280,20170729,  178,  269,   85,   27
  280,20170730,  181,   65,   84,   31
  280,20170731,  173,    0,   78,   31
  280,20170801,  179,    0,   80,   26
  280,20170802,  180,   -1,   76,   31
  280,20170803,  185,   37,   78,   25
  280,20170804,  172,   19,   82,   20
  280,20170805,  160,    0,   80,   28
  280,20170806,  153,   -1,   77,   38
  280,20170807,  163,    0,   77,   39
  280,20170808,  178,   26,   82,   23
  280,20170809,  160,    0,   83,   28
  280,20170810,  151,    0,   83,   24
  280,20170811,  151,    3,   85,   12
  280,20170812,  157,   22,   90,   16
  280,20170813,  146,   19,   79,   31
  280,20170814,  173,    0,   73,   38
  280,20170815,  190,    1,   83,   21
  280,20170816,  177,    0,   73,   29
  280,20170817,  171,   19,   90,   11
  280,20170818,  167,   22,   87,   20
  280,20170819,  143,  108,   84,   26
  280,20170820,  145,   31,   85,   26
  280,20170821,  143,    0,   81,   30
  280,20170822,  146,    0,   79,   31
  280,20170823,  172,   42,   72,   34
  280,20170824,  175,   -1,   82,   28
  280,20170825,  166,    0,   79,   31
  280,20170826,  170,    1,   82,   26
  280,20170827,  163,    0,   82,   28
  280,20170828,  177,    0,   79,   31
  280,20170829,  198,    0,   78,   32
  280,20170830,  179,  108,   94,    9
  280,20170831,  141,   49,   86,   19
  280,20170901,  129,    0,   81,   25
  280,20170902,  125,   31,   84,   23
  280,20170903,  131,    0,   80,   23
  280,20170904,  151,    0,   77,   28
  280,20170905,  176,    1,   87,   13
  280,20170906,  150,   61,   88,   13
  280,20170907,  146,   35,   86,   16
  280,20170908,  145,  244,   94,    7
  280,20170909,  131,   70,   92,   12
  280,20170910,  141,    1,   80,   23
  280,20170911,  145,   32,   81,   20
  280,20170912,  133,   56,   85,   22
  280,20170913,  126,  159,   84,   13
  280,20170914,  118,   61,   88,   12
  280,20170915,  119,   -1,   85,   24
  280,20170916,  117,    7,   93,   13
  280,20170917,  118,   -1,   88,   15
  280,20170918,  107,   33,   93,   12
  280,20170919,  109,   14,   92,   17
  280,20170920,  128,    0,   86,    9
  280,20170921,  140,    0,   82,   21
  280,20170922,  133,    0,   87,   17
  280,20170923,  114,    0,   83,   23
  280,20170924,  129,    0,   88,   21
  280,20170925,  139,    0,   94,    6
  280,20170926,  133,    0,   93,    8
  280,20170927,  138,    0,   91,   13
  280,20170928,  140,   -1,   95,    8
  280,20170929,  164,  205,   90,   13
  280,20170930,  129,   71,   96,    4
  280,20171001,  134,   -1,   81,   16
  280,20171002,  141,   50,   85,   10
  280,20171003,  120,   19,   84,   14
  280,20171004,  124,    8,   82,    7
  280,20171005,  121,  129,   86,   11
  280,20171006,  114,   93,   86,   11
  280,20171007,  116,  104,   94,    3
  280,20171008,  103,   10,   84,   11
  280,20171009,  104,   26,   96,    5
  280,20171010,  136,   20,   94,    5
  280,20171011,  143,   21,   88,    4
  280,20171012,  117,    2,   82,    9
  280,20171013,  142,    0,   89,   12
  280,20171014,  147,    0,   91,    7
  280,20171015,  159,    0,   84,   16
  280,20171016,  178,    0,   82,   14
  280,20171017,  128,    0,   86,    8
  280,20171018,  110,    0,   93,    8
  283,20161201,   64,    0,   90,    2
  283,20161202,   50,    3,   87,    4
  283,20161203,  -16,    0,   95,    3
  283,20161204,  -25,    0,   87,    4
  283,20161205,  -27,    0,   82,    4
  283,20161206,  -10,    0,   88,    4
  283,20161207,   45,    0,   78,    2
  283,20161208,   67,    3,   73,    3
  283,20161209,   87,    1,   89,    1
  283,20161210,   72,   44,   92,    1
  283,20161211,   77,   59,   90,    2
  283,20161212,   61,    0,   94,    2
  283,20161213,   60,    6,   94,    1
  283,20161214,   76,    7,   98,    1
  283,20161215,   61,    0,   96,    1
  283,20161216,   28,    0,   91,    4
  283,20161217,   48,   -1,   92,    2
  283,20161218,   61,    0,   95,    2
  283,20161219,   31,    0,   93,    3
  283,20161220,  -12,    0,   96,    3
  283,20161221,   30,   17,   85,    2
  283,20161222,   52,   66,   94,    1
  283,20161223,   54,    5,   89,    2
  283,20161224,   74,    4,   85,    3
  283,20161225,   96,   27,   92,    1
  283,20161226,   75,   18,   79,    3
  283,20161227,   47,    5,   88,    4
  283,20161228,   24,    0,   98,    2
  283,20161229,   -9,    0,   91,    4
  283,20161230,   -6,    0,   91,    5
  283,20161231,   -1,    0,   97,    1
  283,20170101,   -4,   21,   96,    1
  283,20170102,   10,   20,   91,    3
  283,20170103,   32,    6,   91,    2
  283,20170104,   43,   45,   81,    4
  283,20170105,  -17,    0,   77,    4
  283,20170106,  -45,    0,   79,    5
  283,20170107,  -15,   15,   92,    1
  283,20170108,   21,    0,   98,    2
  283,20170109,   34,    8,   93,    2
  283,20170110,   44,   29,   93,    3
  283,20170111,   64,   14,   81,    1
  283,20170112,   45,   90,   81,    4
  283,20170113,   17,  157,   88,    4
  283,20170114,   13,   24,   86,    3
  283,20170115,  -24,    1,   93,    4
  283,20170116,  -28,    0,   93,    3
  283,20170117,  -35,    0,   92,    2
  283,20170118,  -32,    0,   90,    3
  283,20170119,  -27,    0,   83,    6
  283,20170120,  -27,    0,   74,    5
  283,20170121,  -18,    0,   88,    5
  283,20170122,  -49,    0,   87,    5
  283,20170123,  -26,    0,   94,    2
  283,20170124,    1,    0,   96,    2
  283,20170125,  -40,    0,   91,    5
  283,20170126,  -35,    0,   82,    6
  283,20170127,   13,    0,   69,    5
  283,20170128,   47,    3,   66,    5
  283,20170129,   46,    2,   86,    3
  283,20170130,   45,   45,   92,    1
  283,20170131,   22,    0,   91,    2
  283,20170201,   35,    1,   83,    5
  283,20170202,   86,   -1,   83,    7
  283,20170203,   82,    9,   87,    4
  283,20170204,   63,   30,   87,    5
  283,20170205,   50,   12,   86,    6
  283,20170206,   30,    0,   92,    2
  283,20170207,   13,   11,   91,    2
  283,20170208,    0,   -1,   86,    2
  283,20170209,  -17,    0,   80,    3
  283,20170210,  -16,    0,   79,    1
  283,20170211,    2,   27,   87,    2
  283,20170212,    9,    7,   84,    4
  283,20170213,   26,    0,   73,   10
  283,20170214,   26,    0,   70,   10
  283,20170215,   60,    0,   72,   11
  283,20170216,   62,    0,   89,    7
  283,20170217,   63,   25,   93,    3
  283,20170218,   54,    0,   83,    8
  283,20170219,   48,   12,   91,    2
  283,20170220,   88,   39,   95,    2
  283,20170221,   88,    2,   82,    9
  283,20170222,   93,  176,   91,    1
  283,20170223,   78,  177,   86,    3
  283,20170224,   38,   22,   77,   12
  283,20170225,   45,    4,   78,    5
  283,20170226,   83,   13,   82,    3
  283,20170227,   96,   42,   74,    5
  283,20170228,   46,   25,   78,    5
  283,20170301,   56,   37,   87,    7
  283,20170302,   58,   40,   81,    5
  283,20170303,   64,    8,   72,    8
  283,20170304,   99,   78,   75,    8
  283,20170305,   73,   18,   81,   11
  283,20170306,   62,    2,   86,    6
  283,20170307,   54,    5,   89,    5
  283,20170308,   57,  101,   92,    2
  283,20170309,   75,    8,   87,    5
  283,20170310,   63,    0,   77,   17
  283,20170311,   76,    0,   70,   13
  283,20170312,   74,    0,   66,   14
  283,20170313,   67,    0,   77,   16
  283,20170314,   88,    0,   82,   16
  283,20170315,   81,    0,   80,   18
  283,20170316,   83,    0,   74,   20
  283,20170317,   81,   20,   70,   13
  283,20170318,   86,   68,   93,    4
  283,20170319,  109,   36,   87,    4
  283,20170320,  102,   72,   90,    4
  283,20170321,   69,   70,   75,   15
  283,20170322,   64,    0,   62,   20
  283,20170323,   79,    0,   73,   19
  283,20170324,   85,    0,   67,   24
  283,20170325,   81,    0,   58,   24
  283,20170326,   80,    0,   75,   21
